,Unnamed: 0.1,Unnamed: 0,timestamp,icao24,latitude,longitude,groundspeed,track,vertical_rate,callsign,onground,alert,spi,squawk,altitude,geoaltitude,serials,hour,x,y,track_unwrapped,flight_id,phase,cluster,airtmp_sfc,airtmp_sig,albclm_sfc,albedo_sfc,canmoi_sfc,ceilht_sfc,cldmix_sig,cmpice_sig,conpac_sfc,cvcldf_sig,dewpnt_sig,dragen_sfc,dragmo_sfc,emixht_sig,emixmt_sig,gmrefr_sig,grdtmp_sfc,grdwet_sfc,grpmix_sig,gwetcl_sfc,htgrte_sig,icemix_sig,lahflx_sfc,lndsea_sfc,lonflx_sfc,lwradh_sig,lwsfdn_sfc,ncccon_sig,nggcon_sig,niicon_sig,nrrcon_sig,nsscon_sig,pblzht_sfc,perprs_sig,pottmp_sig,qqstar_sfc,radhtr_sig,ranmix_sig,rdarrf_sfc,rdarrf_sig,relhum_sig,roughl_sfc,seaice_sfc,seatmp_sfc,sehflx_sfc,smixco_sig,snoeqv_sfc,snomix_sig,snowdp_sfc,soilty_sfc,solflx_sfc,soltmp_sfc,stapac_sfc,stcldf_sig,swradh_sig,swsfdn_sfc,terrht_sfc,trpres_sfc,ttlmix_sig,ttlpcp_sfc,ttlprs_sig,ttlsac_sfc,ttstar_sfc,turbke_sig,uustar_sfc,uutrue_sig,uuwind_sig,veggrn_sfc,vegtyp_sfc,visibl_sfc,vvtrue_sig,vvwind_sig,wstres_sfc,wvapor_sig
2981,2981,17,2022-03-14 19:51:00+00:00,a19a08,39.90583516783633,-73.324951171875,441.0,211.5649727265116,64.0,N202GA,0.0,0.0,0.0,3765.0,30000.0,30175.0,"[-1408235419 -1408233328   970505937 -1408232035  1549351549 -1408235039
 -1408237441   214755386  1408236164  1766127054 -1408232083 -1408237439
 -1408232220 -1408233323 -1408236044   970500339]",2022-03-14 19:00:00+00:00,568006.3586387931,45920.988402808056,211.5649727265116,N202GA_040,CRUISE,0.0,279.6129455566406,6.3851213455200195,0.07999999821186066,0.07999999821186066,0.0,9000.0,0.0,0.0,0.0,0.0,2.263049364089966,0.0012389642652124166,0.001161165302619338,0.25,0.25,9.999999848243207e+30,280.3952941894531,1.0,0.0,1.0,0.0,0.0,32.99930953979492,0.0,92.96133422851562,2.3192248344421387,255.27285766601562,0.0,0.0,0.0,0.0,0.0,93.0,0.004986840300261974,277.212158203125,6.434433453250676e-05,4.3863758037332445e-05,0.0,-20.518909454345703,-inf,75.8017349243164,1.4000000192027073e-05,0.004748708102852106,280.3952941894531,3.0099329948425293,0.0,0.0,0.0,0.0,14.0,689.466552734375,275.6839294433594,0.0,0.0,1.4706039428710938,749.4202880859375,0.0,1031.0841064453125,0.0,0.0,1029.7664794921875,0.0,0.027359114959836006,0.05957487225532532,0.15333621203899384,2.975641965866089,2.865372657775879,0.0,17.0,90.0,3.495149850845337,3.622945785522461,0.026711832731962204,0.004425874911248684
2982,2982,18,2022-03-14 19:52:00+00:00,a19a08,39.80123228945975,-73.40887451171875,443.0,212.00538320808352,-64.0,N202GA,0.0,0.0,0.0,3452.0,30000.0,30175.0,"[-1408233328   970505937 -1408234903 -1408232035  1549351549 -1408237079
 -1408235039 -1408237441   214755386  1408236164 -1408237135  1766127054
 -1408232083 -1408237439 -1408232220 -1408233323]",2022-03-14 19:00:00+00:00,561825.1614989641,34055.00505944088,212.00538320808352,N202GA_040,CRUISE,0.0,279.3879699707031,6.176031589508057,0.07999999821186066,0.07999999821186066,0.0,9000.0,0.0,0.0,0.0,0.0,2.299405097961426,0.0011939151445403695,0.0011216998100280762,0.4029890298843384,0.32662445306777954,9.999999848243207e+30,279.691650390625,1.0,0.0,1.0,0.0,0.0,26.922393798828125,0.0,93.53897094726562,0.3276131749153137,251.22463989257812,0.0,0.0,0.0,0.0,0.0,93.0,0.0050582848489284515,276.9851989746094,5.230904571362771e-05,2.130094617314171e-05,0.0,-29.504070281982422,-inf,77.10369110107422,1.4000000192027073e-05,0.004551855381578207,279.691650390625,-0.28086423873901367,0.0,0.0,0.0,0.0,14.0,710.6434326171875,275.8177795410156,0.0,0.0,1.5127885341644287,772.4384155273438,0.0,1031.2052001953125,0.0,0.0,1030.021728515625,0.0,0.009831266477704048,0.050995834171772,0.15158143639564514,2.745567798614502,2.598348379135132,0.0,17.0,90.0,3.508985996246338,3.6879208087921143,0.026682453230023384,0.004436355549842119
2983,2983,19,2022-03-14 19:53:00+00:00,a19a08,39.69756045583951,-73.49359130859375,441.0,212.32185523671865,-2752.0,N202GA,0.0,0.0,0.0,3452.0,28950.0,29100.0,"[-1408233589 -1408233328   970505937 -1408232035  1549351549 -1408237079
 -1408235039 -1408237441   214755386  1408236164 -1408237135  1766127054
 -1408232083 -1408237439 -1408233323 -1408236044   970500339 -1408232522]",2022-03-14 19:00:00+00:00,555548.8594107721,22290.744253076773,212.32185523671865,N202GA_040,DESCENT,0.0,279.1971740722656,5.970154762268066,0.07999999821186066,0.07999999821186066,0.0,9000.0,0.0,0.0,0.0,0.0,2.8336904048919678,0.0011645532213151455,0.001115541672334075,0.48224446177482605,0.3859545886516571,9.999999848243207e+30,279.3400573730469,1.0,0.0,1.0,0.0,0.0,22.740938186645508,0.0,92.23219299316406,-0.739372730255127,250.8229217529297,0.0,0.0,0.0,0.0,0.0,93.0,0.005067453719675541,276.7785339355469,4.014849037048407e-05,9.668229722592514e-06,0.0,-32.10195541381836,-inf,81.24444580078125,1.4000000192027073e-05,0.004369711969047785,279.3400573730469,-1.293135166168213,0.0,0.0,0.0,0.0,14.0,711.9585571289062,275.9180908203125,0.0,0.0,1.5747077465057373,773.867919921875,0.0,1031.3697509765625,0.0,0.0,1030.0545654296875,0.0,0.004165798891335726,0.05439356341958046,0.16131691634655,2.0616986751556396,1.9545319080352783,0.0,17.0,90.0,4.096826076507568,4.3023247718811035,0.031113361939787865,0.004609664902091026
2984,2984,20,2022-03-14 19:54:00+00:00,a19a08,39.59249205508475,-73.57940673828125,449.0,212.34384677756896,64.0,N202GA,0.0,0.0,0.0,3452.0,27975.0,28200.0,"[-1408233328 -1408232035 -1408236891 -1408237079 -1408235039 -1408237441
   214755386  1408236164 -1408237135  1766127054 -1408232083 -1408237439
 -1408233323 -1408236044   970500339   970514683]",2022-03-14 19:00:00+00:00,549169.8448097723,10373.99578043174,212.34384677756896,N202GA_040,CRUISE,0.0,279.1122741699219,5.8710150718688965,0.07999999821186066,0.07999999821186066,0.0,9000.0,0.0,0.0,0.0,0.0,3.265606641769409,0.001145498245023191,0.001120114466175437,0.5363243818283081,0.4274580180644989,9.999999848243207e+30,279.153564453125,1.0,0.0,1.0,0.0,0.0,19.627582550048828,0.0,91.58259582519531,-1.4450284242630005,250.5681915283203,0.0,0.0,0.0,0.0,0.0,93.0,0.005100121255964041,276.6712646484375,3.18772581522353e-05,2.165026671718806e-06,0.0,-30.851097106933594,-inf,84.3522720336914,1.4000000192027073e-05,0.00421074777841568,279.153564453125,-1.8140928745269775,0.0,0.0,0.0,0.0,14.0,713.3768310546875,276.02032470703125,0.0,0.0,1.6320866346359253,775.4096069335938,0.0,1031.4688720703125,0.0,0.0,1030.17138671875,0.0,0.0011134493397548795,0.06010455638170242,0.17242254316806793,1.5815396308898926,1.4546781778335571,0.0,17.0,90.0,4.751540660858154,4.931209564208984,0.03590704873204231,0.004753807093948126
2985,2985,21,2022-03-14 19:55:00+00:00,a19a08,39.48821504237288,-73.6658935546875,448.0,212.98099754545547,64.0,N202GA,0.0,0.0,0.0,3452.0,28000.0,28225.0,"[-1408233328   970505937 -1408234903 -1408232035  1549351549 -1408236891
 -1408235039 -1408237441   214755386  1408236164 -1408237135  1766127054
 -1408232083 -1408237439 -1408232220 -1408233323 -1408236044   970500339]",2022-03-14 19:00:00+00:00,542706.4723925352,-1455.1040914196726,212.98099754545547,N202GA_040,CRUISE,0.0,279.1816101074219,5.927628993988037,0.07999999821186066,0.07999999821186066,0.0,9000.0,0.0,0.0,0.0,0.0,3.4018115997314453,0.001137659652158618,0.001090743811801076,0.5135323405265808,0.40809768438339233,9.999999848243207e+30,279.1288757324219,1.0,0.0,1.0,0.0,0.0,17.492549896240234,0.0,91.49635314941406,-2.0060677528381348,250.53492736816406,0.0,0.0,0.0,0.0,0.0,93.0,0.005141064524650574,276.7161865234375,3.0131164749036543e-05,-3.90362401958555e-06,0.0,-32.76428985595703,-inf,84.83712005615234,1.4000000192027073e-05,0.004130829591304064,279.1288757324219,-1.8050391674041748,0.0,0.0,0.0,0.0,14.0,715.951904296875,276.16656494140625,0.0,0.0,1.6687945127487183,778.208740234375,0.0,1031.649658203125,0.0,0.0,1030.3175048828125,0.0,-0.0016651609912514687,0.051195621490478516,0.1583806276321411,0.9952337145805359,0.8543907999992371,0.0,17.0,90.0,4.703540325164795,4.779202938079834,0.0331936776638031,0.004799588583409786
2986,2986,22,2022-03-14 19:56:00+00:00,a19a08,39.38361216399629,-73.753662109375,447.0,213.22801480454905,-320.0,N202GA,0.0,0.0,0.0,3452.0,27975.0,28200.0,"[-1408233328   970505937 -1408234903 -1408233901 -1408232035 -1408235039
 -1408237441   214755386  1408236164  1766127054 -1408232083 -1408237439
 -1408232220 -1408233323 -1408236044   970500339   970514683 -1408232522
 -1408232348]",2022-03-14 19:00:00+00:00,536115.7637045737,-13321.210498974802,213.22801480454905,N202GA_040,DESCENT,0.0,279.22833251953125,5.980119705200195,0.07999999821186066,0.07999999821186066,0.0,9000.0,0.0,0.0,0.0,0.0,3.5147154331207275,0.0011374085443094373,0.0010749211069196463,0.4943907856941223,0.3925653398036957,9.999999848243207e+30,279.166259765625,1.0,0.0,1.0,0.0,0.0,15.964953422546387,0.0,91.693359375,-2.219496726989746,250.5184326171875,0.0,0.0,0.0,0.0,0.0,93.0,0.005169836804270744,276.76031494140625,2.951910391857382e-05,-6.138770913821645e-06,0.0,-34.27824783325195,-inf,85.20796966552734,1.4000000192027073e-05,0.004016087856143713,279.166259765625,-1.761512041091919,0.0,0.0,0.0,0.0,14.0,717.50634765625,276.2739562988281,0.0,0.0,1.6891069412231445,779.8980102539062,0.0,1031.778564453125,0.0,0.0,1030.420654296875,0.0,-0.0021957706194370985,0.04648948833346367,0.14938925206661224,0.8291175365447998,0.7168448567390442,0.0,17.0,90.0,4.433023929595947,4.572710990905762,0.029738308861851692,0.004837924614548683
2987,2987,23,2022-03-14 19:57:00+00:00,a19a08,39.29288185248941,-73.8568115234375,425.0,226.23914974932865,-3072.0,N202GA,0.0,0.0,0.0,3452.0,24750.0,24925.0,"[ 1408236164  1766127054 -1408232083 -1408232035 -1408233323 -1408235039
 -1408236044   970500339   970514683   214755386]",2022-03-14 19:00:00+00:00,528102.8489783591,-23764.7573879991,226.23914974932865,N202GA_040,DESCENT,0.0,279.3392028808594,6.093587875366211,0.07999999821186066,0.07999999821186066,0.0,9000.0,0.0,0.0,0.0,0.0,3.5886220932006836,0.0010996732162311673,0.0010239294497296214,0.45924222469329834,0.3624677062034607,9.999999848243207e+30,279.10687255859375,1.0,0.0,1.0,0.0,0.0,13.751357078552246,0.0,91.16270446777344,-3.1297338008880615,250.76463317871094,0.0,0.0,0.0,0.0,0.0,121.0,0.005196996033191681,276.8653564453125,2.755576861090958e-05,-1.6482610590173863e-05,0.0,-38.200035095214844,-inf,84.9852523803711,1.4000000192027073e-05,0.004163813777267933,279.10687255859375,-2.3922712802886963,0.0,0.0,0.0,0.0,14.0,719.235107421875,276.36376953125,0.0,0.0,1.7056361436843872,781.7774047851562,0.0,1031.9014892578125,0.0,0.0,1030.517822265625,0.0,-0.008054525591433048,0.03965106979012489,0.13672713935375214,0.5749691128730774,0.47012653946876526,0.0,17.0,90.0,4.224392890930176,4.347345352172852,0.02669944241642952,0.004863027948886156
2988,2988,24,2022-03-14 19:58:00+00:00,a19a08,39.210205078125,-73.96734619140625,432.0,226.0314001566909,64.0,N202GA,0.0,0.0,0.0,3452.0,24000.0,24175.0,"[ 1408236164  1766127054 -1408234903 -1408232083 -1408233323 -1408235039
 -1408236044   970514683 -1408232522   214755386]",2022-03-14 19:00:00+00:00,519384.894799272,-33367.672525733535,226.0314001566909,N202GA_040,LEVEL,0.0,279.5445251464844,6.271629810333252,0.07999999821186066,0.07999999821186066,0.0,9000.0,0.0,0.0,0.0,0.0,3.528507709503174,0.0010712353978306055,0.0009877029806375504,0.4087989628314972,0.3215964734554291,9.999999848243207e+30,279.15594482421875,1.0,0.0,1.0,0.0,0.0,13.901759147644043,0.0,91.054931640625,-3.95888352394104,251.11288452148438,0.0,0.0,0.0,0.0,0.0,121.0,0.00518243620172143,277.0458984375,2.8682108677458018e-05,-2.597864659037441e-05,0.0,-42.83394241333008,-inf,83.58978271484375,1.4000000192027073e-05,0.004333918448537588,279.15594482421875,-3.0588510036468506,0.0,0.0,0.0,0.0,14.0,721.1537475585938,276.45733642578125,0.0,0.0,1.7143285274505615,783.86279296875,0.0,1031.9825439453125,0.0,0.0,1030.4654541015625,0.0,-0.012471100315451622,0.03569763898849487,0.13026323914527893,1.2208839654922485,1.1129769086837769,0.0,17.0,90.0,3.9267208576202393,4.050881385803223,0.027269436046481133,0.00484247412532568
2989,2989,25,2022-03-14 19:59:00+00:00,a19a08,39.12721252441406,-74.0775265900985,431.0,225.9391909457356,64.0,N202GA,0.0,0.0,0.0,3452.0,24000.0,24225.0,"[-1408233412  1408236164  1766127054 -1408234903 -1408232083 -1408233323
 -1408235039 -1408236044   970514683]",2022-03-14 19:00:00+00:00,510676.7342538736,-42992.83623028286,225.9391909457356,N202GA_040,LEVEL,0.0,279.6889343261719,6.418008327484131,0.07999999821186066,0.07999999821186066,0.0,9000.0,0.0,0.0,0.0,0.0,3.5508644580841064,0.001085543306544423,0.001007580547593534,0.4310707151889801,0.3395232558250427,9.999999848243207e+30,279.3567810058594,1.0,0.0,1.0,0.0,0.0,15.33945369720459,0.0,91.99014282226562,-3.7332875728607178,251.1490478515625,0.0,0.0,0.0,0.0,0.0,93.0,0.005186961963772774,277.1897888183594,3.124315480818041e-05,-2.304731788171921e-05,0.0,-46.240848541259766,-inf,82.88119506835938,1.4000000192027073e-05,0.004236496519297361,279.3567810058594,-2.861600637435913,0.0,0.0,0.0,0.0,14.0,722.9769287109375,276.57220458984375,0.0,0.0,1.7419993877410889,785.8446044921875,0.0,1032.0247802734375,0.0,0.0,1030.4815673828125,0.0,-0.010903073474764824,0.03783269599080086,0.13474616408348083,2.092470407485962,1.9365980625152588,0.0,17.0,90.0,3.707122325897217,3.817338466644287,0.028957832604646683,0.004850124940276146
2990,2990,26,2022-03-14 20:00:00+00:00,a19a08,39.041267007084215,-74.19122314453125,428.0,225.8522710456616,-64.0,N202GA,0.0,0.0,0.0,3452.0,24000.0,24225.0,[-1408233323 -1408235039 -1408236044],2022-03-14 20:00:00+00:00,502105.12212157936,-52468.01066472918,225.8522710456616,N202GA_040,LEVEL,0.0,279.70574951171875,6.427203178405762,0.07999999821186066,0.07999999821186066,0.0,9000.0,0.0,0.0,0.0,0.0,3.433651924133301,0.0011435692431405187,0.0010527382837608457,0.46112266182899475,0.36523693799972534,9.999999848243207e+30,279.582275390625,1.0,0.0,1.0,0.0,0.0,17.516674041748047,0.0,93.44560241699219,-2.6823172569274902,250.78260803222656,0.0,0.0,0.0,0.0,0.0,70.0,0.005194328725337982,277.1968688964844,3.683498653117567e-05,-1.059908936440479e-05,0.0,-74.33189392089844,-inf,82.1439437866211,1.4000000192027073e-05,0.004409684333950281,279.582275390625,-1.4714465141296387,0.0,0.0,0.0,0.0,14.0,725.3421630859375,276.67218017578125,0.0,0.0,1.7665560245513916,788.4154663085938,0.0,1032.0439453125,0.0,0.0,1030.508056640625,0.0,-0.0035312070976942778,0.03728535771369934,0.13260070979595184,2.420888900756836,2.3371951580047607,0.0,17.0,90.0,3.2917752265930176,3.4613664150238037,0.02936382032930851,0.004809612408280373
2991,2991,27,2022-03-14 20:01:00+00:00,a19a08,38.96150207519531,-74.29635752802307,424.0,225.76389846093,64.0,N202GA,0.0,0.0,0.0,3452.0,24000.0,24225.0,"[-1408233589 -1408233412  1408236164  1766127054 -1408234903 -1408233901
 -1408232083 -1408233323 -1408235039 -1408236044   970514683 -1408232348]",2022-03-14 20:00:00+00:00,493320.95002556726,-62175.11328545448,225.76389846093,N202GA_040,LEVEL,0.0,279.66650390625,6.390089988708496,0.07999999821186066,0.07999999821186066,0.0,9000.0,0.0,0.0,0.0,0.0,3.15443754196167,0.001153674558736384,0.0010385749628767371,0.4204210638999939,0.33249011635780334,9.999999848243207e+30,279.53839111328125,1.0,0.0,1.0,0.0,0.0,17.55072784423828,0.0,93.72300720214844,-2.2949647903442383,250.28746032714844,0.0,0.0,0.0,0.0,0.0,70.0,0.005162334069609642,277.1688537597656,4.016532693640329e-05,-6.110243703005835e-06,0.0,-70.905029296875,-inf,80.74069213867188,1.4000000192027073e-05,0.004788394086062908,279.53839111328125,-1.0862736701965332,0.0,0.0,0.0,0.0,14.0,727.1026611328125,276.707275390625,0.0,0.0,1.7670397758483887,790.3292846679688,0.0,1032.018798828125,0.0,0.0,1030.393798828125,0.0,-0.0037778043188154697,0.030278457328677177,0.11918432265520096,2.2090628147125244,2.0852274894714355,0.0,17.0,90.0,3.0820093154907227,3.187736749649048,0.026534058153629303,0.004715157672762871
2992,2992,28,2022-03-14 20:02:00+00:00,a19a08,38.87921866724047,-74.4044189453125,425.0,225.6673083558351,-64.0,N202GA,0.0,0.0,0.0,3452.0,24000.0,24225.0,"[ 1408236164 -1408232083 -1408234903 -1408233901 -1408233323 -1408235039
 -1408236044   970514683 -1408232348]",2022-03-14 20:00:00+00:00,484720.7838982904,-71682.19893194867,225.6673083558351,N202GA_040,LEVEL,0.0,279.7944030761719,6.524941921234131,0.07999999821186066,0.07999999821186066,0.0,9000.0,0.0,0.0,0.0,0.0,2.8080661296844482,0.0011426862329244614,0.00101003039162606,0.39610719680786133,0.311251163482666,9.999999848243207e+30,279.594482421875,1.0,0.0,1.0,0.0,0.0,17.81494903564453,0.0,94.39869689941406,-2.2705535888671875,249.8797149658203,0.0,0.0,0.0,0.0,0.0,70.0,0.005171747878193855,277.2999572753906,4.5281380153028294e-05,-5.583726306213066e-06,0.0,-62.42183303833008,-inf,78.04869079589844,1.4000000192027073e-05,0.004989906679838896,279.594482421875,-1.1445658206939697,0.0,0.0,0.0,0.0,14.0,730.0557861328125,276.8136901855469,0.0,0.0,1.7881196737289429,793.5389404296875,0.0,1032.011474609375,0.0,0.0,1030.4276123046875,0.0,-0.006919326726347208,0.022900713607668877,0.10357332229614258,1.867604374885559,1.7726868391036987,0.0,17.0,90.0,2.71968936920166,2.921048164367676,0.022348864004015923,0.004599529784172773
2993,2993,29,2022-03-14 20:03:00+00:00,a19a08,38.79611206054688,-74.51315838357675,426.0,225.6650952602727,-64.0,N202GA,0.0,0.0,0.0,3452.0,24000.0,24225.0,"[-1408233589  1408236164  1766127054 -1408234903 -1408232083 -1408234405
 -1408235039 -1408236044 -1408232348]",2022-03-14 20:00:00+00:00,476046.74689950165,-81272.49439058047,225.6650952602727,N202GA_040,LEVEL,0.0,279.9800109863281,6.715518951416016,0.07999999821186066,0.07999999821186066,0.0,9000.0,0.0,0.0,0.0,0.0,2.455057144165039,0.0011362888617441058,0.0010019831825047731,0.3895321488380432,0.3053039312362671,9.999999848243207e+30,279.7377624511719,1.0,0.0,1.0,0.0,0.0,20.018741607666016,0.0,95.45677185058594,-2.3690667152404785,249.51368713378906,0.0,0.0,0.0,0.0,0.0,50.0,0.005191980395466089,277.4833679199219,5.145966861164197e-05,-6.522415787912905e-06,0.0,-37.89777374267578,-inf,75.11862182617188,1.4000000192027073e-05,0.0052144406363368034,279.7377624511719,-1.0991724729537964,0.0,0.0,0.0,0.0,14.0,732.97900390625,276.923828125,0.0,0.0,1.8055299520492554,796.71630859375,0.0,1032.0550537109375,0.0,0.0,1030.4996337890625,0.0,-0.008520725183188915,0.02151433378458023,0.10022763162851334,1.5127297639846802,1.5056613683700562,0.0,17.0,90.0,2.6434590816497803,2.8415956497192383,0.0223886389285326,0.004484171979129314
2994,2994,30,2022-03-14 20:04:00+00:00,a19a08,38.713623046875,-74.62069304093069,428.0,225.4735080587349,64.0,N202GA,0.0,0.0,0.0,3452.0,24000.0,24225.0,"[-1408233589  1408236164 -1408234903 -1408234405 -1408235039 -1408236044
   970514683 -1408232348]",2022-03-14 20:00:00+00:00,467449.0709240825,-90779.80499484634,225.4735080587349,N202GA_040,LEVEL,0.0,280.01837158203125,6.756128311157227,0.07999999821186066,0.07999999821186066,0.0,9000.0,0.0,0.0,0.0,0.0,2.483144998550415,0.0011811497388407588,0.0010543182725086808,0.401593953371048,0.3183164894580841,9.999999848243207e+30,279.95037841796875,1.0,0.0,1.0,0.0,0.0,23.641199111938477,0.0,96.9307861328125,-2.0997021198272705,249.069580078125,0.0,0.0,0.0,0.0,0.0,70.0,0.0052626668475568295,277.5041809082031,5.5051867093425244e-05,-2.851042154361494e-06,0.0,-32.8203125,-inf,75.05913543701172,1.4000000192027073e-05,0.0051425667479634285,279.95037841796875,-0.031550899147987366,0.0,0.0,0.0,0.0,14.0,734.96240234375,277.051025390625,0.0,0.0,1.8533720970153809,798.8721313476562,0.0,1032.1263427734375,0.0,0.0,1030.75244140625,0.0,-0.002216905355453491,0.02966802567243576,0.11748504638671875,1.6781624555587769,1.6706290245056152,0.0,17.0,90.0,2.9730114936828613,3.220334529876709,0.027715489268302917,0.004492118488997221
2995,2995,31,2022-03-14 20:05:00+00:00,a19a08,38.63031005859375,-74.72894419794494,426.0,225.5710353731148,0.0,N202GA,0.0,0.0,0.0,3452.0,24000.0,24250.0,"[ 1408236164 -1408234903 -1408235039 -1408236044 -1408232116   970514683
 -1408232348]",2022-03-14 20:00:00+00:00,458773.98164984747,-100370.54698860292,225.5710353731148,N202GA_040,LEVEL,0.0,279.7318420410156,6.446678638458252,0.07999999821186066,0.07999999821186066,0.0,9000.0,0.0,0.0,0.0,0.0,2.689785957336426,0.0011997667606920004,0.0011074901558458805,0.3188606798648834,0.25856906175613403,9.999999848243207e+30,279.9495849609375,1.0,0.0,1.0,0.0,0.0,25.790468215942383,0.0,98.16056823730469,-0.8132140636444092,247.8234100341797,0.0,0.0,0.0,0.0,0.0,50.0,0.005276162642985582,277.19366455078125,5.213510667090304e-05,1.2893816347059328e-05,0.0,-32.365318298339844,-inf,77.81297302246094,1.4000000192027073e-05,0.005423819646239281,279.9495849609375,2.7058491706848145,0.0,0.0,0.0,0.0,14.0,737.32666015625,277.1675109863281,0.0,0.0,1.9272397756576538,801.442138671875,0.0,1032.2176513671875,0.0,0.0,1030.801025390625,0.0,0.008699387311935425,0.041678305715322495,0.14136990904808044,1.9232779741287231,1.8502743244171143,0.0,17.0,90.0,3.748882293701172,3.924670934677124,0.03777458518743515,0.004559024702757597
2996,2996,32,2022-03-14 20:06:00+00:00,a19a08,38.547208107123936,-74.8365478515625,427.0,225.37943670141897,-1792.0,N202GA,0.0,0.0,0.0,3452.0,23825.0,24025.0,"[ 1408236164 -1408234903 -1408234405 -1408235039 -1408236044 -1408232116
   970514683 -1408232348]",2022-03-14 20:00:00+00:00,450130.7672021229,-109925.45264267705,225.37943670141897,N202GA_040,DESCENT,0.0,279.2958984375,6.019108295440674,0.07999999821186066,0.07999999821186066,0.0,9000.0,0.0,0.0,0.0,0.0,2.850388526916504,0.0012272769818082452,0.001129869488067925,0.25,0.25,9.999999848243207e+30,279.7978820800781,1.0,0.0,1.0,0.0,0.0,23.399410247802734,0.0,98.42596435546875,0.9430667161941528,246.80963134765625,0.0,0.0,0.0,0.0,0.0,50.0,0.005313585512340069,276.759521484375,4.8579979193164036e-05,3.3710759453242645e-05,0.0,-32.54387664794922,-inf,81.06602478027344,1.4000000192027073e-05,0.0057497769594192505,279.7978820800781,5.302188873291016,0.0,0.0,0.0,0.0,14.0,739.2587890625,277.2876281738281,0.0,0.0,1.9695428609848022,803.5423583984375,0.0,1032.276123046875,0.0,0.0,1030.934814453125,0.0,0.019108092412352562,0.041051797568798065,0.142034649848938,1.6409101486206055,1.514207363128662,0.0,17.0,90.0,4.06660795211792,4.149199962615967,0.03765352442860603,0.004611213691532612
2997,2997,33,2022-03-14 20:07:00+00:00,a19a08,38.46556091308594,-74.94192372197688,419.0,225.38712775415087,-2048.0,N202GA,0.0,0.0,0.0,3452.0,21825.0,21875.0,[ 1408236164 -1408235039 -1408236044   970514683 -1408232348],2022-03-14 20:00:00+00:00,441646.99196583714,-119302.0413606646,225.38712775415087,N202GA_040,DESCENT,0.0,279.6437072753906,6.3967742919921875,0.07999999821186066,0.07999999821186066,0.0,9000.0,0.0,0.0,0.0,0.0,2.9679088592529297,0.0011641759192571044,0.0010628494201228023,0.26062244176864624,0.25,9.999999848243207e+30,279.61480712890625,1.0,0.0,1.0,0.0,0.0,18.701675415039062,0.0,96.75874328613281,-1.2945878505706787,247.59547424316406,0.0,0.0,0.0,0.0,0.0,50.0,0.0053057000041007996,277.1361083984375,4.3379259295761585e-05,7.99842382548377e-06,0.0,-36.3440055847168,-inf,79.6417007446289,1.4000000192027073e-05,0.006345761939883232,279.61480712890625,1.4649879932403564,0.0,0.0,0.0,0.0,14.0,740.614990234375,277.3379211425781,0.0,0.0,1.9856517314910889,805.0161743164062,0.0,1032.3026123046875,0.0,0.0,1030.90625,0.0,-0.0012902816524729133,0.025125810876488686,0.130315363407135,0.5212888717651367,0.42676782608032227,0.0,17.0,90.0,4.02661657333374,4.141843318939209,0.0325751006603241,0.004650318995118141
2998,2998,34,2022-03-14 20:08:00+00:00,a19a08,38.37799072265625,-75.03703905188519,402.0,216.81291528818824,-2112.0,N202GA,0.0,0.0,0.0,3452.0,19425.0,20075.0,[ 1408236164 -1408235039 -1408236044 -1408232348],2022-03-14 20:00:00+00:00,434054.7398047844,-129263.90676771448,216.81291528818824,N202GA_040,DESCENT,0.0,280.64556884765625,7.39783239364624,0.07999999821186066,0.07999999821186066,0.0,9000.0,0.0,0.0,0.0,0.0,2.1655547618865967,0.0008875248022377491,0.0007807912188582122,0.4241880476474762,0.33056405186653137,9.999999848243207e+30,279.5794677734375,1.0,0.0,1.0,0.0,0.0,17.188623428344727,0.0,94.29843139648438,-6.737030982971191,249.9075927734375,0.0,0.0,0.0,0.0,0.0,50.0,0.0053498107008636,278.1163330078125,4.635712684830651e-05,-5.641674579237588e-05,0.0,-35.333290100097656,-inf,70.21707153320312,1.4000000192027073e-05,0.006369022652506828,279.5794677734375,-4.146183013916016,0.0,0.0,0.0,0.0,14.0,741.4544677734375,277.4783935546875,0.0,0.0,1.862624168395996,805.9287719726562,0.0,1032.3739013671875,0.0,0.0,1031.0640869140625,0.0,-0.03350616991519928,0.027644257992506027,0.09751634299755096,0.23271049559116364,0.11414862424135208,0.0,17.0,90.0,3.543423652648926,3.59354305267334,0.02058887481689453,0.004389364272356033
