,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,timestamp,icao24,latitude,longitude,groundspeed,track,vertical_rate,callsign,onground,alert,spi,squawk,altitude,geoaltitude,serials,hour,x,y,track_unwrapped,flight_id,phase,cluster,airtmp_sfc,airtmp_sig,albclm_sfc,albedo_sfc,canmoi_sfc,ceilht_sfc,cldmix_sig,cmpice_sig,conpac_sfc,cvcldf_sig,dewpnt_sig,dragen_sfc,dragmo_sfc,emixht_sig,emixmt_sig,gmrefr_sig,grdtmp_sfc,grdwet_sfc,grpmix_sig,gwetcl_sfc,htgrte_sig,icemix_sig,lahflx_sfc,lndsea_sfc,lonflx_sfc,lwradh_sig,lwsfdn_sfc,ncccon_sig,nggcon_sig,niicon_sig,nrrcon_sig,nsscon_sig,pblzht_sfc,perprs_sig,pottmp_sig,qqstar_sfc,radhtr_sig,ranmix_sig,rdarrf_sfc,rdarrf_sig,relhum_sig,roughl_sfc,seaice_sfc,seatmp_sfc,sehflx_sfc,smixco_sig,snoeqv_sfc,snomix_sig,snowdp_sfc,soilty_sfc,solflx_sfc,soltmp_sfc,stapac_sfc,stcldf_sig,swradh_sig,swsfdn_sfc,terrht_sfc,trpres_sfc,ttlmix_sig,ttlpcp_sfc,ttlprs_sig,ttlsac_sfc,ttstar_sfc,turbke_sig,uustar_sfc,uutrue_sig,uuwind_sig,veggrn_sfc,vegtyp_sfc,visibl_sfc,vvtrue_sig,vvwind_sig,wstres_sfc,wvapor_sig
2612,17689,17689,0,2022-03-11 14:09:00+00:00,ab8b62,39.86486919855667,-75.25228749150813,130.0,255.32360686255,1344.0,N843E,0.0,0.0,0.0,3302.0,0.0,50.0,[-1408232083],2022-03-11 14:00:00+00:00,-42117.21188020551,42312.14904239364,255.32360686255,N843E_023,CLIMB,6.0,276.9742736816406,-51.7452507019043,,,,,0.0,0.0,0.0,,,,,,,,,,0.0,,,8.235829240810232e-10,,1.0,,,,,,,,,,-0.0014524360885843,,,,0.0,,,23.80398941040039,0.8677419424057007,0.0213279780000448,277.4678039550781,,,,0.0,,,,,0.0,,,,5.012877464294434,1019.2916259765624,8.235829240810232e-10,0.0,219.9056854248047,,,1.3397328757491778e-06,,49.02619171142578,48.72580337524414,,,,9.74307346343994,10.452838897705078,,2.132051122316625e-05
2613,17690,17690,1,2022-03-11 14:10:00+00:00,ab8b62,39.85308837890625,-75.28435085130775,167.0,213.02386755579664,1792.0,N843E,0.0,0.0,0.0,3302.0,1000.0,1025.0,[-1408232083],2022-03-11 14:00:00+00:00,-44854.365457843815,41024.38467882168,213.02386755579664,N843E_023,CLIMB,6.0,276.7257080078125,3.433488607406616,,,,,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0,,1.0,,,,,,,,,,0.0019125279504805,,,,0.0,,,88.08856964111328,0.9800000190734864,0.0220697037875652,277.5133361816406,,,,0.0,,,,,0.0,,,,14.724077224731444,1018.05029296875,0.0,0.0,1017.0469970703124,,,0.1915726661682129,,-2.837703227996826,-2.040014266967773,,,,0.2882092595100403,0.1356870085000991,,0.0042366771958768
2614,17691,17691,2,2022-03-11 14:11:00+00:00,ab8b62,39.80970479674258,-75.30621337890625,173.0,199.27438735663432,1280.0,N843E,0.0,0.0,0.0,3302.0,2700.0,2650.0,"[-1408232083, -1408236891, -1408235039, 970514683]",2022-03-11 14:00:00+00:00,-46696.35910171487,36370.938639753935,199.27438735663432,N843E_023,CLIMB,6.0,275.9521484375,2.682903289794922,,,,,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0,,1.0,,,,,,,,,,0.0019179850351065,,,,0.0,,,94.31175994873048,0.288684219121933,0.0214858129620552,277.5926818847656,,,,0.0,,,,,0.0,,,,1.9003812074661253,1019.642333984375,0.0,0.0,1018.6098022460938,,,0.149861678481102,,-3.24744725227356,-2.663617849349976,,,,0.6747501492500305,0.4082201719284057,,0.0042948308400809
2615,17692,17692,3,2022-03-11 14:12:00+00:00,ab8b62,39.763571529065146,-75.32373046875,174.0,196.31385242626047,1984.0,N843E,0.0,0.0,0.0,3302.0,4200.0,4475.0,"[-1408233589, 970505937, -1408232083, -1408234903, -1408236891, -1408235039]",2022-03-11 14:00:00+00:00,-48267.10628218119,31155.55382029789,196.31385242626047,N843E_023,CLIMB,6.0,275.47509765625,1.94205904006958,,,,,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0,,1.0,,,,,,,,,,0.0019197190413251,,,,0.0,,,98.6982192993164,0.3220000267028808,0.0209136959165334,277.671142578125,,,,0.0,,,,,0.0,,,,8.775407791137695,1018.798095703125,0.0,0.0,1017.7882690429688,,,0.1719950884580612,,-3.2867398262023926,-2.6474597454071045,,,,0.7310389280319214,0.6203374862670898,,0.0042665968649089
2616,17693,17693,4,2022-03-11 14:13:00+00:00,ab8b62,39.74171447753906,-75.28876926587975,189.0,49.07036637322481,2112.0,N843E,0.0,0.0,0.0,3302.0,5900.0,6000.0,"[-1408233589, 970505937, -1408232083, -1408233479, -1408235039, 970514683, -1408232348]",2022-03-11 14:00:00+00:00,-45300.44340907841,28723.7425729782,49.07036637322481,N843E_023,CLIMB,6.0,275.0485534667969,1.4702262878417969,,,,,6.534228305099532e-05,0.0,0.0,,,,,,,,,,0.0,,,0.0,,1.0,,,,,,,,,,0.0019103642553091,,,,4.800027597617883e-10,,,99.99838256835938,0.356041669845581,0.0203513987362384,277.75274658203125,,,,0.0,,,,,2.7904578647763856e-10,,,,19.53911399841309,1017.415283203125,6.534276326419786e-05,0.0,1016.4596557617188,,,0.1776894181966781,,-3.263652801513672,-2.570131778717041,,,,0.6691439747810364,0.508534848690033,,0.004184016957879
2617,17694,17694,5,2022-03-11 14:14:00+00:00,ab8b62,39.77334749900688,-75.23931884765625,191.0,88.19126067750794,2176.0,N843E,0.0,0.0,0.0,3302.0,7600.0,7675.0,"[-1408233589, -1408233328, 970505937, -1408232083, -1408234903, -1408233901, -1408233479, -1408236891, -1408235039, 970514683, -1408232522, -1408232348]",2022-03-11 14:00:00+00:00,-41065.626910625935,32189.96187506449,88.19126067750794,N843E_023,CLIMB,6.0,275.6745910644531,2.3738973140716557,,,,,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0,,1.0,,,,,,,,,,0.0019228989258408,,,,0.0,,,94.53290557861328,0.3874285519123077,0.0201792735606431,277.5944519042969,,,,0.0,,,,,0.0,,,,17.600786209106445,1017.7030639648438,0.0,0.0,1016.7374877929688,,,0.1942264437675476,,-3.0882956981658936,-2.510307550430298,,,,0.7742770910263062,0.5873135328292847,,0.0042185103520751
2618,17695,17695,6,2022-03-11 14:15:00+00:00,ab8b62,39.77395267809852,-75.16678519870925,222.0,88.70977264793954,0.0,N843E,0.0,0.0,0.0,3302.0,8800.0,8775.0,"[-1408233589, -1408233412, 1408236164, 970505937, -1408232083, -1408234903, -1408233479, -1408236891, -1408235039, 970514683, -1408232522, -1408232348]",2022-03-11 14:00:00+00:00,-34882.757503463494,32235.384480726563,88.70977264793954,N843E_023,LEVEL,6.0,275.8563232421875,2.660269498825073,,,,,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0,,1.0,,,,,,,,,,0.0019359862199053,,,,0.0,,,92.65448760986328,0.4304761886596679,0.0194502566009759,277.50738525390625,,,,0.0,,,,,0.0,,,,21.658187866210938,1017.23193359375,0.0,0.0,1016.2951049804688,,,0.1839295029640197,,-2.995842933654785,-2.439104557037353,,,,0.6286233067512512,0.4370594024658203,,0.0042216875590384
2619,17696,17696,7,2022-03-11 14:16:00+00:00,ab8b62,39.77851867675781,-75.07644653320312,273.0,85.39271389919847,-64.0,N843E,0.0,0.0,0.0,3302.0,8800.0,8850.0,"[-1408233589, 970505937, -1408234903, -1408233901, -1408233479, -1408236891, -1408235039, -1408232106, -1408233412, 1408236164, -1408232083, 970514683, -1408232522, -1408232348]",2022-03-11 14:00:00+00:00,-27180.86411904637,32706.899170144825,85.39271389919847,N843E_023,LEVEL,6.0,275.9288024902344,2.7937159538269043,,,,,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0,,1.0,,,,,,,,,,0.0019792218226939,,,,0.0,,,91.83482360839844,0.5535714626312256,0.0180126260966062,277.327880859375,,,,0.0,,,,,0.0,,,,31.418174743652344,1016.0553588867188,0.0,0.0,1015.2740478515624,,,0.1738364547491073,,-3.017822742462158,-2.34449315071106,,,,0.3580988049507141,0.229371041059494,,0.0042284852825105
2620,17697,17697,8,2022-03-11 14:17:00+00:00,ab8b62,39.783599853515625,-74.97458416482675,292.0,85.48086228529354,256.0,N843E,0.0,0.0,0.0,3302.0,8800.0,8800.0,"[-1408233589, 1408236164, 970505937, 1766127054, -1408234903, -1408232083, -1408233479, -1408236891, -1408235039, 970514683, -1408232522, -1408232348]",2022-03-11 14:00:00+00:00,-18497.670764697075,33243.30814929934,85.48086228529354,N843E_023,CLIMB,6.0,275.6279296875,2.454160451889038,,,,,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0,,1.0,,,,,,,,,,0.0019913841970264,,,,0.0,,,93.10184478759766,0.4859523773193359,0.0173052325844764,277.2477722167969,,,,0.0,,,,,0.0,,,,44.94128036499024,1014.3970336914062,0.0,0.0,1013.6920166015624,,,0.1652385741472244,,-3.0680506229400635,-2.28270959854126,,,,0.3704887628555298,0.2606172561645508,,0.0041908435523509
2621,17698,17698,9,2022-03-11 14:18:00+00:00,ab8b62,39.78785705566406,-74.86866163170856,295.0,86.70185700631559,64.0,N843E,0.0,0.0,0.0,3302.0,8800.0,8800.0,"[-1408233589, 1408236164, 970505937, 1766127054, -1408234903, -1408232083, -1408233479, -1408236891, -1408235039, 970514683, -1408232522, -1408232348]",2022-03-11 14:00:00+00:00,-9469.779575607245,33697.739041666275,86.70185700631559,N843E_023,LEVEL,6.0,274.4701538085937,0.9093970656394958,,,,,0.0001161507825599,0.0,0.0,,,,,,,,,,0.0,,,0.0,,1.0,,,,,,,,,,0.0020309025421738,,,,4.1412175022514936e-08,,,99.99857330322266,0.4726190567016601,0.015918219462037,277.1324157714844,,,,0.0,,,,,1.058776251738891e-05,,,,40.75005340576172,1014.9691162109376,0.0001161921973107,0.0,1014.3349609375,,,0.1284343749284744,,-2.861609935760498,-2.099774122238159,,,,0.3695594072341919,0.2282841652631759,,0.0040259328670799
