,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,timestamp,icao24,latitude,longitude,groundspeed,track,vertical_rate,callsign,onground,alert,spi,squawk,altitude,geoaltitude,serials,hour,x,y,track_unwrapped,flight_id,phase,cluster,airtmp_sfc,airtmp_sig,albclm_sfc,albedo_sfc,canmoi_sfc,ceilht_sfc,cldmix_sig,cmpice_sig,conpac_sfc,cvcldf_sig,dewpnt_sig,dragen_sfc,dragmo_sfc,emixht_sig,emixmt_sig,gmrefr_sig,grdtmp_sfc,grdwet_sfc,grpmix_sig,gwetcl_sfc,htgrte_sig,icemix_sig,lahflx_sfc,lndsea_sfc,lonflx_sfc,lwradh_sig,lwsfdn_sfc,ncccon_sig,nggcon_sig,niicon_sig,nrrcon_sig,nsscon_sig,pblzht_sfc,perprs_sig,pottmp_sig,qqstar_sfc,radhtr_sig,ranmix_sig,rdarrf_sfc,rdarrf_sig,relhum_sig,roughl_sfc,seaice_sfc,seatmp_sfc,sehflx_sfc,smixco_sig,snoeqv_sfc,snomix_sig,snowdp_sfc,soilty_sfc,solflx_sfc,soltmp_sfc,stapac_sfc,stcldf_sig,swradh_sig,swsfdn_sfc,terrht_sfc,trpres_sfc,ttlmix_sig,ttlpcp_sfc,ttlprs_sig,ttlsac_sfc,ttstar_sfc,turbke_sig,uustar_sfc,uutrue_sig,uuwind_sig,veggrn_sfc,vegtyp_sfc,visibl_sfc,vvtrue_sig,vvwind_sig,wstres_sfc,wvapor_sig
3882,19336,19336,0,2022-03-30 19:58:00+00:00,ab8b62,37.08891270524365,-76.64098324983017,236.0,9.26282517469932,192.0,N843E,0.0,0.0,0.0,5620.0,4800.0,4875.0,"[-1408232783, -1408232117]",2022-03-30 19:00:00+00:00,-166481.16849508474,-261757.1419797933,9.26282517469932,N843E_051,LEVEL,2.0,286.52178955078125,13.300620079040527,,,,,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0,,0.0,,,,,,,,,,0.0025167362764477,,,,0.0,,,48.68796920776367,1.4000000192027072e-05,0.0128552475944161,283.4480895996094,,,,0.0,,,,,0.0,,,,0.0,1022.1409912109376,0.0,0.0,1020.9649658203124,,,0.0414346419274807,,-1.324622392654419,-1.2117834091186523,,,,3.900724172592163,3.849717140197754,,0.0045611942186951
3883,19337,19337,1,2022-03-30 19:59:00+00:00,ab8b62,37.11053466796875,-76.63612528050197,248.0,16.6108589905459,64.0,N843E,0.0,0.0,0.0,5620.0,4900.0,4950.0,"[-1408232783, -1408232117]",2022-03-30 19:00:00+00:00,-166020.0952147197,-260186.5794828444,16.6108589905459,N843E_051,LEVEL,2.0,286.52178955078125,13.300620079040527,,,,,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0,,0.0,,,,,,,,,,0.0025167362764477,,,,0.0,,,48.68796920776367,1.4000000192027072e-05,0.0128552475944161,283.4480895996094,,,,0.0,,,,,0.0,,,,0.0,1022.1409912109376,0.0,0.0,1020.9649658203124,,,0.0414346419274807,,-1.324622392654419,-1.2117834091186523,,,,3.900724172592163,3.849717140197754,,0.0045611942186951
3884,19338,19338,2,2022-03-30 20:00:00+00:00,ab8b62,37.179224046610166,-76.58617102581519,259.0,48.29283940036489,2368.0,N843E,0.0,0.0,0.0,5620.0,5600.0,5225.0,[-1408232783],2022-03-30 20:00:00+00:00,-162744.70912805176,-253780.0082028485,48.29283940036489,N843E_051,CLIMB,2.0,287.11334228515625,13.759844779968262,,,,,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0,,1.0,,,,,,,,,,0.0025239409878849,,,,0.0,,,40.56669998168945,0.4914285838603973,0.012761172838509,283.34326171875,,,,0.0,,,,,0.0,,,,21.341779708862305,1019.556884765625,0.0,0.0,1018.4161987304688,,,0.9098844528198242,,-1.0647103786468506,-0.7324289083480835,,,,4.156579971313477,4.876547813415527,,0.0039216033183038
3885,19339,19339,3,2022-03-30 20:01:00+00:00,ab8b62,37.22121416512182,-76.53046317722486,224.0,47.89857679928171,2176.0,N843E,0.0,0.0,0.0,5620.0,7500.0,7150.0,[-1408232783],2022-03-30 20:00:00+00:00,-157517.86410557525,-249061.80573264367,47.89857679928171,N843E_051,CLIMB,2.0,287.11334228515625,13.759844779968262,,,,,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0,,1.0,,,,,,,,,,0.0025239409878849,,,,0.0,,,40.56669998168945,0.4914285838603973,0.012761172838509,283.34326171875,,,,0.0,,,,,0.0,,,,21.341779708862305,1019.556884765625,0.0,0.0,1018.4161987304688,,,0.9098844528198242,,-1.0647103786468506,-0.7324289083480835,,,,4.156579971313477,4.876547813415527,,0.0039216033183038
3886,19340,19340,4,2022-03-30 20:02:00+00:00,ab8b62,37.26026916503906,-76.47121348279587,213.0,51.6764800604021,1984.0,N843E,0.0,0.0,0.0,5620.0,9300.0,8925.0,"[-1408232783, -1408232117]",2022-03-30 20:00:00+00:00,-152630.06633256,-245080.27395076223,51.6764800604021,N843E_051,CLIMB,2.0,285.9136962890625,12.575214385986328,,,,,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0,,0.0,,,,,,,,,,0.0025518937036395,,,,0.0,,,50.50507736206055,1.4000000192027072e-05,0.0124461511150002,283.4057312011719,,,,0.0,,,,,0.0,,,,0.0,1022.241455078125,0.0,0.0,1021.0899047851562,,,0.0651471763849258,,-4.130135536193848,-4.084641933441162,,,,3.3553783893585205,3.554211378097534,,0.0045111221261322
3887,19341,19341,5,2022-03-30 20:03:00+00:00,ab8b62,37.2960205078125,-76.42008030668217,214.0,47.26050191114128,1536.0,N843E,0.0,0.0,0.0,5620.0,10800.0,11100.0,[-1408232783],2022-03-30 20:00:00+00:00,-146869.18943188278,-240359.8404054968,47.26050191114128,N843E_051,CLIMB,2.0,284.33355712890625,10.939488410949709,,,,,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0,,1.0,,,,,,,,,,0.0025684784632176,,,,0.0,,,64.20814514160156,0.2763157784938812,0.0121376570314168,283.4307556152344,,,,0.0,,,,,0.0,,,,2.9108331203460693,1022.0155639648438,0.0,0.0,1020.7973022460938,,,0.8417530059814453,,-5.740458011627197,-5.771365165710449,,,,2.743790864944458,3.267183542251587,,0.0051543423905968
3888,19342,19342,6,2022-03-30 20:04:00+00:00,ab8b62,37.341705322265625,-76.35311045545212,221.0,50.32728844818667,1152.0,N843E,0.0,0.0,0.0,5620.0,12500.0,11950.0,[-1408232117],2022-03-30 20:00:00+00:00,-144039.91685505837,-237984.6321829116,50.32728844818667,N843E_051,CLIMB,2.0,280.8788757324219,7.7448954582214355,,,,,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0,,0.0,,,,,,,,,,0.0025989569257944,,,,0.0,,,85.8155288696289,1.4000000192027072e-05,0.0112867522984743,283.47802734375,,,,0.0,,,,,0.0,,,,0.0,1022.5297241210938,0.0,0.0,1021.2571411132812,,,0.1521231681108474,,-6.323954105377197,-6.187801361083984,,,,3.763369560241699,4.375736236572266,,0.0055562644265592
3889,19343,19343,7,2022-03-30 20:05:00+00:00,ab8b62,37.37745666503906,-76.29940601105386,220.0,49.794232066630606,1344.0,N843E,0.0,0.0,0.0,5620.0,14000.0,14175.0,"[-1408234405, 970514683]",2022-03-30 20:00:00+00:00,-137084.64095536165,-232332.6928023496,49.794232066630606,N843E_051,CLIMB,2.0,283.5926818847656,10.273519515991213,,,,,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0,,1.0,,,,,,,,,,0.0025910241529345,,,,0.0,,,63.15125274658203,0.53125,0.0115488544106483,283.404296875,,,,0.0,,,,,0.0,,,,2.518038511276245,1022.1736450195312,0.0,0.0,1020.9248046875,,,1.4606815576553345,,-4.220224857330322,-5.205694198608398,,,,3.420166492462158,4.422082424163818,,0.0048463209532201
3890,19344,19344,8,2022-03-30 20:06:00+00:00,ab8b62,37.4160352803893,-76.24457981275475,230.0,47.642545294064725,1088.0,N843E,0.0,0.0,0.0,5620.0,15300.0,15550.0,"[-1408232783, -1408234405]",2022-03-30 20:00:00+00:00,-130884.49146572564,-227100.45597832155,47.642545294064725,N843E_051,CLIMB,2.0,283.8681335449219,10.55079460144043,,,,,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0,,1.0,,,,,,,,,,0.0026120783295482,,,,0.0,,,57.44629669189453,0.449999988079071,0.0112694315612316,283.3006896972656,,,,0.0,,,,,0.0,,,,2.0957999229431152,1022.2406616210938,0.0,0.0,1021.050537109375,,,1.4218409061431885,,-4.357499599456787,-4.891379356384277,,,,3.824249505996704,4.927230358123779,,0.0044877920299768
3891,19345,19345,9,2022-03-30 20:07:00+00:00,ab8b62,37.45774841308594,-76.18276393159903,236.0,50.50547785797836,1280.0,N843E,0.0,0.0,0.0,5620.0,16600.0,16850.0,"[-1408232951, -1408232783, -1408234405]",2022-03-30 20:00:00+00:00,-125373.93380532516,-222582.49248240195,50.50547785797836,N843E_051,CLIMB,2.0,281.8661193847656,8.720039367675781,,,,,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0,,0.0,,,,,,,,,,0.0026260549202561,,,,0.0,,,72.5075454711914,1.4000000192027072e-05,0.0110003650188446,283.1927490234375,,,,0.0,,,,,0.0,,,,0.0,1022.6102905273438,0.0,0.0,1021.3533325195312,,,0.1296748965978622,,-4.196326732635498,-4.173125743865967,,,,5.044462203979492,5.015394687652588,,0.0050114025361835
